AcelX,AcelY,AcelZ,GyroX,GyroY,GyroZ,Latitud,Longitud,Altitud,Hora
-18.86,3.05,1110.05,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:29
-17.88,5.98,1110.66,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:29
-16.54,9.89,1110.78,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:29
-14.10,5.74,1112.00,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:29
-14.71,8.91,1111.76,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:29
-16.17,5.25,1110.29,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:29
-16.54,9.77,1106.14,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:29
-16.42,6.59,1108.22,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:29
-16.05,7.69,1109.19,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:29
-14.47,7.93,1107.48,1.7,-1.1,-0.3,latitud,longitude,altitude,7/7/15:39:29
-16.66,5.74,1108.58,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:29
-15.20,4.39,1111.15,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:29
-18.86,5.25,1112.00,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:29
-19.23,4.64,1111.51,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:29
-15.69,5.13,1108.95,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:29
-18.01,5.37,1108.95,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:29
-14.83,5.74,1108.95,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:29
-16.42,5.86,1113.22,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:29
-18.37,6.84,1109.44,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:29
-17.27,5.86,1106.87,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:29
-18.37,5.00,1113.34,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:29
-15.08,7.69,1110.53,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:29
-15.93,4.64,1112.00,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:29
-15.56,4.03,1109.44,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:29
-17.40,6.35,1113.95,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:29
-17.40,5.49,1109.31,1.6,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:29
-17.52,6.96,1111.02,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:29
-16.91,4.39,1111.27,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:29
-18.74,7.32,1106.14,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:29
-18.62,7.32,1111.15,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:29
-16.66,6.23,1111.88,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:29
-15.56,7.32,1110.05,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-16.54,5.37,1110.29,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-14.22,5.86,1112.24,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-14.34,5.98,1113.83,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-17.88,5.49,1108.83,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-17.64,5.86,1112.00,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-18.13,5.37,1106.75,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-19.10,6.71,1111.02,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-17.52,4.27,1112.61,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-19.23,3.54,1108.95,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-15.93,3.78,1112.85,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-17.15,7.20,1113.59,1.6,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:30
-15.20,9.03,1108.83,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-15.44,6.84,1110.17,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:30
-13.61,5.13,1111.02,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-17.76,4.39,1108.09,1.7,-1.3,-0.2,latitud,longitude,altitude,7/7/15:39:30
-17.76,5.25,1107.24,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-15.56,5.37,1111.63,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-13.49,4.76,1113.10,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-16.66,5.86,1108.95,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-16.66,6.23,1111.76,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-15.81,6.23,1109.80,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-15.56,6.96,1111.51,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-14.83,5.74,1109.31,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-18.13,6.35,1109.92,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-17.88,5.74,1108.95,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:30
-16.54,6.71,1112.98,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:30
-17.40,7.32,1110.90,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:30
-19.10,5.13,1109.68,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-18.13,6.84,1111.27,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-15.69,7.93,1113.71,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-15.44,6.23,1112.49,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-17.27,9.16,1111.76,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-18.98,6.71,1111.76,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:30
-16.42,5.98,1114.20,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-18.37,5.00,1112.12,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:30
-16.05,5.49,1105.29,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-16.54,4.76,1111.63,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-15.56,4.52,1112.12,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-12.51,5.49,1111.27,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-14.83,7.45,1110.53,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-17.52,7.93,1111.51,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-18.37,4.52,1111.76,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-15.20,5.13,1112.37,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-17.03,7.32,1108.83,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-16.05,8.30,1108.34,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:30
-18.98,4.88,1111.27,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:30
-17.88,6.47,1110.05,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-16.42,5.13,1113.46,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-18.01,5.13,1111.39,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-17.88,4.88,1108.09,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:30
-14.59,8.06,1107.73,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:30
-14.47,7.57,1110.90,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-18.13,6.59,1107.85,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-17.27,5.86,1108.34,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:30
-15.08,5.62,1108.46,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:30
-16.17,7.08,1113.10,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-17.52,6.84,1109.80,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-15.81,5.98,1108.95,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-17.15,5.13,1112.37,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-17.64,6.23,1112.37,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-20.45,6.47,1107.36,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-21.55,7.81,1105.16,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-16.91,6.35,1107.85,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-17.15,6.47,1107.60,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-14.47,4.76,1109.68,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-15.69,5.74,1111.27,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-15.93,2.44,1112.24,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:30
-16.42,3.91,1109.07,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:30
-15.32,6.35,1111.02,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-18.49,6.35,1107.60,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-17.03,5.13,1110.66,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-17.40,5.62,1108.46,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:30
-17.88,7.20,1111.51,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-18.49,8.06,1108.46,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-16.17,8.18,1111.51,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-16.78,6.23,1110.53,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:30
-14.71,6.84,1107.73,1.7,-1.3,-0.2,latitud,longitude,altitude,7/7/15:39:30
-13.49,9.40,1108.70,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-14.22,4.88,1108.95,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-18.13,4.88,1108.58,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-18.37,7.69,1111.27,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-16.54,5.98,1112.98,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:30
-17.03,9.40,1109.07,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:30
-16.05,6.71,1108.46,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-19.23,6.10,1112.24,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-15.20,5.37,1110.17,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-18.49,5.25,1111.02,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-16.78,7.08,1109.56,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:30
-19.10,6.84,1109.92,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-14.34,5.86,1111.39,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-16.17,6.35,1113.34,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-16.54,9.28,1109.80,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-18.25,8.06,1111.51,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-15.69,5.86,1111.76,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-16.17,6.84,1106.99,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:30
-19.10,4.88,1108.95,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-18.37,4.52,1106.26,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:30
-17.27,5.74,1110.05,1.7,-1.4,-0.4,latitud,longitude,altitude,7/7/15:39:30
-17.03,6.47,1107.24,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:30
-17.52,6.23,1111.39,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-16.91,5.37,1110.78,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-18.01,5.25,1108.83,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-17.15,5.74,1110.17,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:30
-18.37,3.78,1108.70,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:30
-18.13,6.23,1109.80,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:30
-15.93,6.10,1111.51,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
-18.62,5.86,1109.68,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:30
