Dato	Millis	Temp	Presion	AejeX	AejeY	AejeZ	GejeX	GejeY	GejeZ	MejeX	MejeY	MejeZ	Altura	AltMediaMovil	Pendiente
3409	171487	22,4	77009	-0,12	-0,15	0,97	13,36	-0,14	18,62	-0,04	-0,06	-0,03	2374,23	2375	2375
3410	171539	22,4	77001	-0,12	-0,17	0,94	13,37	-0,2	18,62	-0,04	-0,06	-0,03	2375,13	2375	2375
3411	171585	22,4	77009	-0,11	-0,16	0,91	13,37	-0,19	18,63	-0,04	-0,06	-0,03	2374,23	2375	2375
3412	171631	22,4	76998	-0,13	-0,2	0,88	13,37	-0,2	18,63	-0,04	-0,06	-0,03	2375,47	2375	2375
3413	171678	22,4	76998	-0,12	-0,17	0,95	13,38	-0,2	18,64	-0,05	-0,06	-0,03	2375,47	2375	2375
3414	171729	22,4	77001	-0,16	-0,2	0,95	13,38	-0,2	18,64	-0,04	-0,06	-0,03	2375,13	2375	2375
3415	171777	22,4	76998	-0,12	-0,14	0,88	13,39	-0,2	18,65	-0,05	-0,05	-0,03	2375,47	2375	2375
3416	171828	22,4	76998	-0,21	-0,12	0,92	13,39	-0,2	18,65	-0,04	-0,06	-0,03	2375,47	2375	2375
3417	171875	22,4	76995	-0,18	-0,2	0,92	13,4	-0,2	18,66	-0,05	-0,06	-0,03	2375,81	2375	2375
3418	171921	22,4	76998	-0,08	-0,18	0,85	13,4	-0,2	18,67	-0,05	-0,06	-0,03	2375,47	2375	2375
3419	171973	22,4	76998	-0,12	-0,19	0,93	13,4	-0,21	18,67	-0,05	-0,06	-0,03	2375,47	2375	2375
3420	172019	22,4	77001	-0,17	-0,15	1	13,41	-0,2	18,68	-0,04	-0,06	-0,03	2375,13	2375	2375
3421	172065	22,4	77003	-0,01	-0,23	0,94	13,41	-0,21	18,68	-0,05	-0,06	-0,03	2374,91	2375	2375
3422	172131	22,4	77001	-0,1	-0,15	0,94	13,41	-0,21	18,69	-0,05	-0,06	-0,03	2375,13	2375	2375
3423	172178	22,4	77003	-0,05	-0,18	0,84	13,42	-0,21	18,7	-0,05	-0,06	-0,03	2374,91	2375	2375
3424	172229	22,4	77003	-0,11	-0,23	0,95	13,42	-0,26	18,71	-0,05	-0,05	-0,03	2374,91	2375	2375
3425	172276	22,4	77003	-0,1	-0,25	0,91	13,43	-0,21	18,72	-0,04	-0,06	-0,02	2374,91	2375	2375
3426	172322	22,4	77003	-0,18	-0,18	0,93	13,44	-0,21	18,72	-0,05	-0,05	-0,03	2374,91	2375	2375
3427	172368	22,4	77004	-0,14	-0,14	1,01	13,44	-0,21	18,72	-0,04	-0,06	-0,03	2374,79	2375	2375
3428	172414	22,4	77003	-0,15	-0,16	0,91	13,44	-0,21	18,73	-0,05	-0,06	-0,03	2374,91	2375	2375
3429	172467	22,3	76999	-0,13	-0,21	0,84	13,45	-0,21	18,73	-0,04	-0,06	-0,02	2374,55	2375	2375
3430	172513	22,3	76996	-0,07	-0,21	0,84	13,45	-0,21	18,74	-0,05	-0,05	-0,03	2374,89	2375	2375
3431	172560	22,4	77001	-0,11	-0,15	0,91	13,46	-0,21	18,75	-0,04	-0,06	-0,03	2375,13	2375	2375
3432	172606	22,4	77006	-0,05	-0,16	0,84	13,46	-0,21	18,75	-0,05	-0,06	-0,03	2374,57	2375	2375
3433	172652	22,4	77009	-0,12	-0,2	0,92	13,47	-0,21	18,76	-0,04	-0,06	-0,03	2374,23	2375	2375
3434	172704	22,4	77009	-0,12	-0,15	0,88	13,47	-0,21	18,76	-0,05	-0,06	-0,03	2374,23	2375	2375
3435	172750	22,4	76998	-0,12	-0,18	0,96	13,47	-0,21	18,77	-0,04	-0,06	-0,03	2375,47	2375	2375
3436	172797	22,4	76998	-0,07	-0,23	0,84	13,47	-0,21	18,77	-0,05	-0,06	-0,03	2375,47	2375	2375
3437	172851	22,4	77001	-0,09	-0,18	0,92	13,48	-0,22	18,78	-0,05	-0,06	-0,03	2375,13	2375	2375
3438	172897	22,4	76998	-0,12	-0,16	0,97	13,48	-0,22	18,79	-0,05	-0,06	-0,03	2375,47	2375	2375
3439	172949	22,4	77003	-0,22	-0,2	0,9	13,49	-0,21	18,8	-0,05	-0,06	-0,03	2374,91	2375	2375
3440	172995	22,4	77003	-0,12	-0,19	0,87	13,49	-0,21	18,8	-0,05	-0,06	-0,03	2374,91	2375	2375
3441	173041	22,4	77006	-0,16	-0,15	0,93	13,49	-0,21	18,8	-0,05	-0,05	-0,03	2374,57	2375	2375
3442	173093	22,4	77003	-0,14	-0,23	0,88	13,5	-0,21	18,81	-0,04	-0,06	-0,03	2374,91	2375	2375
3443	173139	22,4	77006	-0,13	-0,14	0,88	13,5	-0,22	18,82	-0,05	-0,05	-0,03	2374,57	2375	2375
3444	173192	22,4	76998	-0,13	-0,17	0,91	13,5	-0,22	18,83	-0,04	-0,06	-0,03	2375,47	2375	2375
3445	173238	22,4	77001	-0,18	-0,2	0,93	13,51	-0,25	18,83	-0,05	-0,06	-0,03	2375,13	2375	2375
3446	173284	22,4	76998	-0,11	-0,09	0,91	13,51	-0,25	18,83	-0,05	-0,06	-0,03	2375,47	2375	2375
3447	173336	22,4	76998	-0,16	-0,24	0,88	13,52	-0,25	18,84	-0,05	-0,06	-0,03	2375,47	2375	2375
3448	173382	22,4	77001	-0,17	-0,2	0,96	13,52	-0,25	18,84	-0,04	-0,06	-0,03	2375,13	2375	2375
3449	173434	22,4	77009	-0,04	-0,2	0,84	13,52	-0,25	18,85	-0,04	-0,06	-0,03	2374,23	2375	2375
3450	173493	22,4	77003	-0,14	-0,17	0,93	13,52	-0,25	18,86	-0,05	-0,06	-0,03	2374,91	2375	2375
3451	173540	22,4	77006	-0,13	-0,13	0,91	13,52	-0,26	18,87	-0,04	-0,06	-0,03	2374,57	2375	2375
3452	173586	22,4	77001	-0,1	-0,16	0,94	13,52	-0,31	18,88	-0,05	-0,06	-0,03	2375,13	2375	2375
3453	173645	22,4	77001	-0,17	-0,16	0,93	13,53	-0,31	18,89	-0,04	-0,06	-0,03	2375,13	2375	2375
3454	173691	22,4	77009	-0,12	-0,16	0,88	13,53	-0,31	18,9	-0,05	-0,06	-0,03	2374,23	2375	2375
3455	173739	22,4	77006	-0,12	-0,21	0,91	13,54	-0,31	18,9	-0,05	-0,06	-0,03	2374,57	2375	2375
3456	173785	22,4	77009	-0,02	-0,21	0,93	13,54	-0,32	18,9	-0,05	-0,06	-0,03	2374,23	2375	2375
3457	173831	22,4	77003	-0,13	-0,23	0,87	13,54	-0,37	18,91	-0,05	-0,06	-0,03	2374,91	2375	2375
3458	173887	22,4	77003	-0,13	-0,22	0,91	13,55	-0,37	18,91	-0,05	-0,06	-0,03	2374,91	2375	2375
3459	173933	22,4	77001	-0,13	-0,19	1	13,55	-0,37	18,92	-0,04	-0,06	-0,03	2375,13	2375	2375
3460	173979	22,4	77001	-0,12	-0,2	0,91	13,55	-0,37	18,92	-0,04	-0,06	-0,03	2375,13	2375	2375
3461	174026	22,4	76992	-0,16	-0,16	0,9	13,56	-0,37	18,93	-0,04	-0,06	-0,03	2376,14	2375	2375
3462	174072	22,4	77001	-0,11	-0,2	0,9	13,56	-0,37	18,94	-0,04	-0,06	-0,03	2375,13	2375	2375
3463	174125	22,4	76995	-0,12	-0,25	1,02	13,56	-0,37	18,94	-0,05	-0,06	-0,03	2375,81	2375	2375
3464	174171	22,4	77003	-0,1	-0,16	0,99	13,57	-0,37	18,95	-0,04	-0,06	-0,03	2374,91	2375	2375
3465	174217	22,4	77001	-0,15	-0,23	0,88	13,57	-0,33	18,95	-0,05	-0,05	-0,03	2375,13	2375	2375
3466	174264	22,4	76998	-0,09	-0,22	0,91	13,57	-0,26	18,96	-0,04	-0,06	-0,03	2375,47	2375	2375
3467	174310	22,4	77001	-0,13	-0,14	0,99	13,58	-0,27	18,97	-0,05	-0,06	-0,03	2375,13	2375	2375
3468	174362	22,4	77003	-0,1	-0,2	0,94	13,58	-0,27	18,98	-0,05	-0,06	-0,03	2374,91	2375	2375
3469	174408	22,4	77003	-0,16	-0,21	0,92	13,59	-0,27	18,98	-0,05	-0,06	-0,03	2374,91	2375	2375
3470	174455	22,4	77006	-0,13	-0,19	0,93	13,59	-0,26	18,99	-0,04	-0,06	-0,03	2374,57	2375	2375
3471	174501	22,4	76992	-0,09	-0,24	0,84	13,6	-0,27	18,99	-0,05	-0,06	-0,03	2376,14	2375	2375
3472	174547	22,4	76998	-0,16	-0,17	0,96	13,6	-0,27	19	-0,04	-0,06	-0,03	2375,47	2375	2375
3473	174599	22,4	76998	-0,18	-0,23	0,93	13,6	-0,27	19,01	-0,05	-0,06	-0,03	2375,47	2375	2375
3474	174645	22,4	76998	-0,14	-0,23	0,94	13,61	-0,27	19,01	-0,04	-0,06	-0,03	2375,47	2375	2375
3475	174692	22,4	76995	-0,15	-0,19	0,99	13,61	-0,27	19,02	-0,05	-0,06	-0,03	2375,81	2375	2375
3476	174745	22,4	76998	-0,15	-0,2	1,01	13,61	-0,27	19,02	-0,04	-0,05	-0,03	2375,47	2375	2375
3477	174791	22,4	77003	-0,16	-0,21	0,89	13,62	-0,27	19,03	-0,05	-0,06	-0,03	2374,91	2375	2375
3478	174864	22,4	76995	-0,13	-0,22	0,96	13,63	-0,27	19,04	-0,05	-0,06	-0,03	2375,81	2375	2375
3479	174911	22,4	77003	-0,16	-0,2	0,95	13,63	-0,28	19,05	-0,04	-0,06	-0,03	2374,91	2376	2376
3480	174957	22,4	76998	-0,15	-0,21	0,9	13,63	-0,28	19,05	-0,05	-0,06	-0,03	2375,47	2375	2375
3481	175003	22,4	77001	-0,16	-0,1	0,88	13,64	-0,28	19,06	-0,05	-0,06	-0,03	2375,13	2375	2375
3482	175049	22,4	77006	-0,15	-0,18	0,83	13,64	-0,28	19,06	-0,05	-0,06	-0,03	2374,57	2375	2375
3483	175101	22,4	76998	-0,07	-0,25	0,9	13,64	-0,28	19,07	-0,04	-0,06	-0,03	2375,47	2375	2375
3484	175148	22,4	76998	-0,09	-0,17	0,84	13,65	-0,28	19,07	-0,05	-0,06	-0,03	2375,47	2375	2375
3485	175195	22,4	76998	-0,09	-0,2	0,81	13,65	-0,29	19,08	-0,04	-0,06	-0,03	2375,47	2375	2375
3486	175241	22,4	76995	-0,12	-0,15	0,87	13,66	-0,29	19,09	-0,05	-0,06	-0,03	2375,81	2375	2375
3487	175287	22,4	76995	-0,12	-0,16	0,88	13,66	-0,28	19,09	-0,05	-0,06	-0,03	2375,81	2375	2375
3488	175339	22,4	77003	-0,08	-0,22	0,88	13,66	-0,28	19,09	-0,04	-0,06	-0,03	2374,91	2375	2375
3489	175385	22,4	77009	-0,1	-0,22	0,92	13,67	-0,32	19,1	-0,05	-0,06	-0,03	2374,23	2375	2375
3490	175432	22,4	76995	-0,02	-0,23	0,99	13,67	-0,32	19,1	-0,04	-0,06	-0,03	2375,81	2375	2375
3491	175478	22,4	77006	-0,13	-0,2	0,9	13,67	-0,32	19,11	-0,05	-0,06	-0,03	2374,57	2375	2375
3492	175531	22,4	77006	-0,09	-0,21	0,93	13,67	-0,32	19,11	-0,04	-0,06	-0,02	2374,57	2375	2375
3493	175577	22,4	77006	-0,06	-0,16	0,83	13,68	-0,32	19,12	-0,05	-0,06	-0,03	2374,57	2375	2375
3494	175623	22,4	76998	-0,15	-0,2	0,93	13,68	-0,27	19,12	-0,04	-0,06	-0,03	2375,47	2375	2375
3495	175669	22,4	77003	-0,08	-0,12	0,92	13,69	-0,24	19,13	-0,05	-0,06	-0,03	2374,91	2375	2375
3496	175716	22,4	76986	-0,1	-0,22	0,91	13,69	-0,23	19,14	-0,05	-0,06	-0,03	2376,82	2375	2375
3497	175768	22,4	76998	-0,16	-0,23	0,94	13,7	-0,24	19,15	-0,05	-0,06	-0,03	2375,47	2375	2375
3498	175814	22,4	77016	-0,11	-0,19	1,01	13,7	-0,23	19,15	-0,04	-0,06	-0,03	2373,45	2375	2375
3499	175860	22,4	77003	-0,15	-0,21	0,93	13,71	-0,24	19,15	-0,05	-0,06	-0,03	2374,91	2375	2375
3500	175906	22,4	76998	-0,09	-0,1	0,9	13,71	-0,29	19,15	-0,05	-0,06	-0,03	2375,47	2375	2375
3501	175952	22,4	76989	-0,12	-0,17	0,91	13,72	-0,29	19,17	-0,05	-0,06	-0,03	2376,48	2375	2375
3502	176005	22,4	76992	-0,19	-0,17	0,96	13,72	-0,29	19,18	-0,05	-0,06	-0,03	2376,14	2375	2375
3503	176051	22,4	77001	-0,11	-0,21	0,92	13,72	-0,29	19,18	-0,05	-0,06	-0,03	2375,13	2375	2375
3504	176098	22,4	76998	-0,12	-0,24	0,94	13,72	-0,29	19,19	-0,05	-0,06	-0,03	2375,47	2375	2375
3505	176144	22,4	77001	-0,16	-0,19	0,88	13,73	-0,29	19,2	-0,05	-0,06	-0,03	2375,13	2375	2375
3506	176202	22,4	76992	-0,17	-0,25	0,89	13,73	-0,24	19,2	-0,05	-0,06	-0,03	2376,14	2375	2375
3507	176254	22,4	76998	-0,16	-0,21	0,92	13,73	-0,24	19,21	-0,04	-0,06	-0,03	2375,47	2376	2376
3508	176301	22,4	77003	-0,05	-0,23	0,91	13,73	-0,24	19,22	-0,05	-0,06	-0,03	2374,91	2376	2376
3509	176347	22,4	76998	-0,12	-0,1	0,93	13,74	-0,24	19,22	-0,04	-0,06	-0,03	2375,47	2376	2376
3510	176399	22,4	77001	-0,16	-0,07	0,86	13,74	-0,24	19,23	-0,05	-0,06	-0,03	2375,13	2375	2375
3511	176445	22,4	76998	-0,12	-0,16	0,95	13,75	-0,24	19,23	-0,05	-0,06	-0,03	2375,47	2375	2375
3512	176497	22,4	76989	-0,11	-0,21	0,98	13,75	-0,25	19,24	-0,05	-0,06	-0,03	2376,48	2375	2375
3513	176548	22,4	76995	-0,09	-0,2	0,89	13,76	-0,24	19,25	-0,04	-0,06	-0,03	2375,81	2376	2376
3514	176595	22,4	77003	-0,22	-0,19	0,98	13,76	-0,25	19,25	-0,05	-0,06	-0,03	2374,91	2376	2376
3515	176649	22,4	77003	-0,13	-0,19	0,91	13,76	-0,24	19,26	-0,05	-0,05	-0,03	2374,91	2375	2375
3516	176695	22,4	76998	-0,16	-0,23	0,96	13,77	-0,24	19,26	-0,05	-0,06	-0,03	2375,47	2375	2375
3517	176757	22,4	77001	-0,12	-0,18	0,95	13,77	-0,24	19,26	-0,05	-0,06	-0,03	2375,13	2375	2375
3518	176804	22,4	77006	-0,09	-0,16	0,93	13,77	-0,24	19,27	-0,05	-0,06	-0,03	2374,57	2375	2375
3519	176850	22,4	76998	-0,09	-0,19	0,83	13,78	-0,25	19,27	-0,05	-0,06	-0,03	2375,47	2375	2375
3520	176897	22,4	76998	-0,16	-0,19	0,91	13,78	-0,25	19,28	-0,04	-0,06	-0,03	2375,47	2375	2375
3521	176944	22,4	76995	-0,16	-0,13	0,88	13,79	-0,25	19,28	-0,05	-0,06	-0,03	2375,81	2375	2375
3522	176996	22,4	77005	-0,16	-0,16	0,91	13,8	-0,25	19,29	-0,05	-0,06	-0,03	2374,68	2375	2375
3523	177042	22,4	76995	-0,17	-0,17	0,89	13,8	-0,25	19,29	-0,05	-0,06	-0,03	2375,81	2375	2375
3524	177088	22,4	77003	-0,09	-0,16	0,91	13,8	-0,25	19,3	-0,04	-0,06	-0,03	2374,91	2375	2375
3525	177134	22,4	77012	-0,11	-0,19	0,99	13,81	-0,25	19,3	-0,05	-0,06	-0,03	2373,9	2375	2375
3526	177181	22,4	76995	-0,13	-0,2	0,93	13,81	-0,25	19,31	-0,05	-0,06	-0,03	2375,81	2375	2375
3527	177233	22,4	76995	-0,09	-0,15	0,89	13,81	-0,25	19,31	-0,04	-0,06	-0,03	2375,81	2375	2375
3528	177280	22,4	76998	-0,15	-0,2	0,95	13,82	-0,25	19,32	-0,05	-0,05	-0,03	2375,47	2375	2375
3529	177326	22,4	76992	-0,11	-0,17	0,91	13,82	-0,3	19,32	-0,05	-0,06	-0,03	2376,14	2375	2375
3530	177372	22,4	76995	-0,15	-0,2	0,8	13,82	-0,3	19,32	-0,05	-0,06	-0,03	2375,81	2375	2375
3531	177424	22,4	77015	-0,15	-0,22	0,93	13,82	-0,3	19,32	-0,05	-0,06	-0,03	2373,56	2375	2375
3532	177482	22,4	76995	-0,12	-0,25	0,93	13,83	-0,3	19,33	-0,05	-0,05	-0,03	2375,81	2375	2375
3533	177529	22,4	76998	-0,09	-0,2	0,91	13,83	-0,3	19,34	-0,04	-0,06	-0,03	2375,47	2375	2375
3534	177575	22,4	76998	-0,19	-0,15	0,95	13,84	-0,3	19,35	-0,05	-0,06	-0,03	2375,47	2375	2375
3535	177622	22,4	77003	-0,09	-0,2	0,92	13,84	-0,3	19,35	-0,05	-0,06	-0,03	2374,91	2375	2375
3536	177674	22,4	76998	-0,1	-0,15	0,88	13,85	-0,3	19,36	-0,05	-0,06	-0,03	2375,47	2375	2375
3537	177720	22,4	76992	-0,12	-0,17	0,9	13,86	-0,3	19,37	-0,04	-0,06	-0,03	2376,14	2375	2375
3538	177767	22,4	76992	-0,13	-0,16	0,93	13,86	-0,3	19,38	-0,05	-0,06	-0,03	2376,14	2375	2375
3539	177813	22,4	77006	-0,14	-0,18	0,92	13,86	-0,3	19,33	-0,05	-0,06	-0,03	2374,57	2375	2375
3540	177859	22,4	77003	-0,04	-0,16	0,91	13,86	-0,3	19,33	-0,05	-0,06	-0,03	2374,91	2375	2375
3541	177917	22,4	77006	-0,15	-0,16	0,95	13,87	-0,3	19,34	-0,04	-0,06	-0,03	2374,57	2375	2375
3542	177964	22,4	76998	-0,18	-0,15	0,91	13,88	-0,3	19,35	-0,05	-0,06	-0,03	2375,47	2375	2375
3543	178010	22,4	77003	-0,17	-0,18	0,87	13,88	-0,3	19,35	-0,05	-0,06	-0,03	2374,91	2375	2375
3544	178056	22,4	76995	-0,08	-0,21	0,88	13,88	-0,31	19,35	-0,04	-0,06	-0,03	2375,81	2375	2375
3545	178103	22,4	77003	-0,19	-0,2	0,94	13,89	-0,38	19,35	-0,05	-0,06	-0,03	2374,91	2375	2375
3546	178155	22,4	77001	-0,13	-0,23	0,89	13,89	-0,38	19,36	-0,05	-0,06	-0,03	2375,13	2375	2375
3547	178206	22,4	76998	-0,12	-0,23	0,93	13,9	-0,38	19,36	-0,05	-0,06	-0,03	2375,47	2375	2375
3548	178252	22,4	76992	-0,19	-0,17	0,93	13,9	-0,38	19,37	-0,04	-0,06	-0,03	2376,14	2375	2375
3549	178299	22,4	76998	-0,12	-0,22	0,88	13,9	-0,38	19,37	-0,05	-0,06	-0,03	2375,47	2375	2375
3550	178345	22,4	76995	-0,12	-0,16	0,94	13,91	-0,38	19,38	-0,05	-0,06	-0,03	2375,81	2375	2375
3551	178397	22,4	76998	-0,11	-0,16	0,91	13,91	-0,38	19,39	-0,05	-0,06	-0,03	2375,47	2375	2375
3552	178443	22,4	77001	-0,06	-0,19	0,88	13,91	-0,39	19,4	-0,05	-0,06	-0,03	2375,13	2376	2376
3553	178489	22,4	77000	-0,12	-0,2	0,91	13,92	-0,39	19,4	-0,05	-0,06	-0,03	2375,24	2375	2375
3554	178543	22,4	76995	-0,12	-0,2	0,93	13,92	-0,39	19,41	-0,04	-0,06	-0,03	2375,81	2375	2375
3555	178589	22,4	76995	-0,2	-0,2	0,93	13,92	-0,39	19,42	-0,05	-0,06	-0,03	2375,81	2376	2376
3556	178639	22,4	77001	-0,16	-0,18	0,84	13,93	-0,39	19,42	-0,05	-0,05	-0,03	2375,13	2376	2376
3557	178685	22,4	76997	-0,12	-0,16	0,97	13,93	-0,39	19,43	-0,05	-0,06	-0,03	2375,58	2375	2375
3558	178733	22,4	77003	-0,09	-0,2	0,91	13,94	-0,39	19,43	-0,04	-0,06	-0,03	2374,91	2375	2375
3559	178779	22,4	76995	-0,16	-0,1	0,88	13,94	-0,39	19,44	-0,04	-0,06	-0,03	2375,81	2375	2375
3560	178837	22,4	77012	-0,1	-0,29	0,86	13,94	-0,39	19,45	-0,05	-0,06	-0,03	2373,9	2375	2375
3561	178889	22,4	76998	-0,04	-0,2	0,91	13,95	-0,4	19,46	-0,04	-0,06	-0,03	2375,47	2375	2375
3562	178935	22,4	77012	-0,12	-0,21	0,93	13,95	-0,4	19,46	-0,05	-0,06	-0,03	2373,9	2375	2375
3563	178981	22,4	77000	-0,12	-0,17	0,96	13,96	-0,4	19,47	-0,05	-0,06	-0,03	2375,24	2375	2375
3564	179027	22,4	76989	-0,13	-0,09	0,88	13,96	-0,4	19,48	-0,05	-0,06	-0,03	2376,48	2375	2375
3565	179075	22,4	77001	-0,12	-0,24	0,93	13,97	-0,45	19,48	-0,04	-0,06	-0,03	2375,13	2375	2375
3566	179126	22,4	77003	-0,15	-0,23	0,88	13,97	-0,4	19,49	-0,05	-0,06	-0,03	2374,91	2375	2375
3567	179173	22,4	77003	-0,17	-0,22	0,96	13,97	-0,45	19,5	-0,05	-0,06	-0,03	2374,91	2375	2375
3568	179219	22,4	77009	-0,06	-0,2	0,95	13,98	-0,45	19,5	-0,05	-0,06	-0,03	2374,23	2375	2375
3569	179265	22,4	77003	-0,12	-0,09	0,88	13,98	-0,45	19,51	-0,05	-0,05	-0,03	2374,91	2375	2375
3570	179317	22,4	77003	-0,02	-0,17	1,02	13,98	-0,45	19,52	-0,05	-0,06	-0,03	2374,91	2375	2375
3571	179363	22,4	77003	-0,16	-0,16	0,95	13,99	-0,45	19,53	-0,05	-0,06	-0,03	2374,91	2375	2375
3572	179416	22,4	76998	-0,16	-0,22	0,91	13,99	-0,45	19,53	-0,04	-0,06	-0,03	2375,47	2375	2375
3573	179462	22,4	77003	-0,14	-0,2	0,96	14	-0,45	19,54	-0,05	-0,05	-0,03	2374,91	2375	2375
3574	179508	22,4	77009	-0,13	-0,2	0,95	14	-0,45	19,55	-0,05	-0,06	-0,03	2374,23	2375	2375
3575	179560	22,4	76995	-0,12	-0,22	0,87	14	-0,52	19,55	-0,05	-0,06	-0,03	2375,81	2375	2375
3576	179606	22,4	77005	-0,1	-0,05	0,88	14	-0,52	19,56	-0,05	-0,06	-0,03	2374,68	2375	2375
3577	179653	22,4	76995	-0,09	-0,2	0,92	14,01	-0,52	19,57	-0,05	-0,06	-0,03	2375,81	2375	2375
3578	179699	22,4	76994	-0,15	-0,23	0,91	14,01	-0,52	19,57	-0,04	-0,06	-0,03	2375,92	2375	2375
3579	179745	22,4	77000	-0,14	-0,19	0,95	14,02	-0,57	19,58	-0,05	-0,06	-0,03	2375,24	2375	2375
3580	179798	22,4	76998	-0,05	-0,25	0,91	14,02	-0,52	19,58	-0,04	-0,05	-0,03	2375,47	2375	2375
3581	179844	22,4	77005	-0,14	-0,21	0,95	14,02	-0,52	19,59	-0,05	-0,06	-0,03	2374,68	2375	2375
3582	179891	22,4	76989	-0,14	-0,18	0,89	14,03	-0,52	19,59	-0,04	-0,06	-0,03	2376,48	2375	2375
3583	179942	22,4	77000	-0,07	-0,16	0,91	14,03	-0,52	19,6	-0,05	-0,06	-0,03	2375,24	2376	2376
3584	179988	22,4	76997	-0,12	-0,15	0,88	14,04	-0,51	19,6	-0,05	-0,05	-0,03	2375,58	2375	2375
3585	180040	22,4	77015	-0,15	-0,23	0,91	14,04	-0,52	19,61	-0,04	-0,06	-0,03	2373,56	2376	2376
3586	180086	22,4	76986	-0,12	-0,21	0,94	14,04	-0,52	19,61	-0,05	-0,06	-0,03	2376,82	2375	2375
3587	180133	22,4	76995	-0,1	-0,14	0,88	14,05	-0,51	19,62	-0,05	-0,06	-0,03	2375,81	2375	2375
3588	180192	22,4	76998	-0,2	-0,13	0,89	14,05	-0,51	19,63	-0,05	-0,06	-0,03	2375,47	2375	2375
3589	180238	22,4	77009	-0,12	-0,19	0,91	14,06	-0,44	19,64	-0,04	-0,06	-0,03	2374,23	2375	2375
3590	180290	22,4	77000	-0,16	-0,17	0,99	14,06	-0,44	19,65	-0,05	-0,06	-0,03	2375,24	2375	2375
3591	180336	22,4	77000	-0,16	-0,16	1,01	14,07	-0,45	19,65	-0,05	-0,06	-0,03	2375,24	2375	2375
3592	180383	22,4	76994	-0,1	-0,26	0,84	14,07	-0,44	19,65	-0,05	-0,06	-0,03	2375,92	2375	2375
3593	180436	22,4	77003	-0,15	-0,22	0,88	14,07	-0,45	19,66	-0,04	-0,06	-0,03	2374,91	2375	2375
3594	180483	22,4	76992	-0,12	-0,14	0,88	14,08	-0,5	19,66	-0,05	-0,06	-0,03	2376,14	2375	2375
3595	180535	22,4	76989	-0,09	-0,16	0,79	14,08	-0,5	19,67	-0,05	-0,05	-0,03	2376,48	2375	2375
3596	180581	22,4	77000	-0,11	-0,15	0,9	14,09	-0,5	19,67	-0,04	-0,06	-0,03	2375,24	2375	2375
3597	180627	22,4	76995	-0,09	-0,14	0,88	14,09	-0,5	19,68	-0,05	-0,06	-0,03	2375,81	2375	2375
3598	180673	22,4	76989	-0,12	-0,19	0,91	14,1	-0,5	19,68	-0,05	-0,06	-0,03	2376,48	2376	2376
3599	180720	22,4	76995	-0,19	-0,2	0,96	14,1	-0,55	19,68	-0,05	-0,06	-0,03	2375,81	2376	2376
3600	180772	22,4	77003	-0,06	-0,21	0,86	14,1	-0,55	19,69	-0,04	-0,06	-0,03	2374,91	2376	2376
3601	180818	22,4	77006	-0,09	-0,25	0,88	14,11	-0,5	19,7	-0,05	-0,06	-0,03	2374,57	2376	2376
3602	180865	22,4	77000	-0,15	-0,22	0,99	14,11	-0,5	19,7	-0,05	-0,06	-0,03	2375,24	2376	2376
3603	180917	22,4	76997	-0,05	-0,22	0,92	14,11	-0,5	19,71	-0,05	-0,06	-0,03	2375,58	2376	2376
3604	180963	22,4	76994	-0,12	-0,16	0,85	14,12	-0,5	19,72	-0,04	-0,06	-0,03	2375,92	2375	2375
3605	181015	22,4	77003	-0,12	-0,22	0,91	14,13	-0,51	19,72	-0,05	-0,06	-0,03	2374,91	2376	2376
3606	181061	22,4	77003	-0,09	-0,18	0,88	14,14	-0,51	19,72	-0,04	-0,06	-0,03	2374,91	2375	2375
3607	181107	22,4	76994	-0,15	-0,17	1	14,14	-0,51	19,73	-0,05	-0,06	-0,03	2375,92	2375	2375
3608	181154	22,4	77003	-0,16	-0,14	0,84	14,15	-0,51	19,68	-0,05	-0,06	-0,03	2374,91	2375	2375
3609	181207	22,4	76995	-0,07	-0,18	0,96	14,15	-0,51	19,68	-0,04	-0,06	-0,03	2375,81	2375	2375
3610	181253	22,4	76986	-0,16	-0,19	0,87	14,15	-0,51	19,69	-0,05	-0,06	-0,03	2376,82	2375	2375
3611	181299	22,4	77003	-0,14	-0,21	0,8	14,16	-0,51	19,7	-0,05	-0,06	-0,03	2374,91	2376	2376
3612	181345	22,4	76998	-0,13	-0,17	0,91	14,16	-0,51	19,7	-0,05	-0,05	-0,03	2375,47	2376	2376
3613	181392	22,4	76991	-0,05	-0,23	0,99	14,16	-0,51	19,7	-0,05	-0,06	-0,03	2376,25	2375	2375
3614	181444	22,4	76994	-0,12	-0,13	0,87	14,17	-0,51	19,71	-0,05	-0,06	-0,03	2375,92	2376	2376
3615	181490	22,4	76998	-0,15	-0,2	0,91	14,17	-0,51	19,72	-0,04	-0,06	-0,03	2375,47	2376	2376
3616	181549	22,4	76989	-0,18	-0,23	0,95	14,18	-0,51	19,73	-0,05	-0,06	-0,03	2376,48	2376	2376
3617	181595	22,4	76995	-0,1	-0,12	0,9	14,18	-0,51	19,69	-0,04	-0,06	-0,03	2375,81	2376	2376
3618	181647	22,4	77001	-0,09	-0,18	0,98	14,18	-0,51	19,7	-0,05	-0,06	-0,03	2375,13	2376	2376
3619	181699	22,4	77003	-0,1	-0,21	0,88	14,18	-0,51	19,7	-0,04	-0,05	-0,03	2374,91	2376	2376
